Source	Target	Weight
9606.ENSP00000485656	9606.ENSP00000235349	0.954360
9606.ENSP00000362332	9606.ENSP00000377265	0.954355
9606.ENSP00000377265	9606.ENSP00000362332	0.954355
9606.ENSP00000241337	9606.ENSP00000358851	0.954319
9606.ENSP00000339063	9606.ENSP00000378163	0.954319
9606.ENSP00000358851	9606.ENSP00000241337	0.954319
9606.ENSP00000378163	9606.ENSP00000339063	0.954319
9606.ENSP00000353203	9606.ENSP00000357773	0.954314
9606.ENSP00000357773	9606.ENSP00000353203	0.954314
9606.ENSP00000451291	9606.ENSP00000479365	0.954306
9606.ENSP00000479365	9606.ENSP00000451291	0.954306
9606.ENSP00000341885	9606.ENSP00000346027	0.954297
9606.ENSP00000346027	9606.ENSP00000341885	0.954297
9606.ENSP00000346067	9606.ENSP00000449328	0.954278
9606.ENSP00000449328	9606.ENSP00000346067	0.954278
9606.ENSP00000346027	9606.ENSP00000452909	0.954277
9606.ENSP00000452909	9606.ENSP00000346027	0.954277
9606.ENSP00000341885	9606.ENSP00000472985	0.954258
9606.ENSP00000472985	9606.ENSP00000341885	0.954258
9606.ENSP00000309830	9606.ENSP00000322419	0.954239
9606.ENSP00000322419	9606.ENSP00000309830	0.954239
9606.ENSP00000011292	9606.ENSP00000417222	0.954238
9606.ENSP00000417222	9606.ENSP00000011292	0.954238
9606.ENSP00000278572	9606.ENSP00000418868	0.954207
9606.ENSP00000418868	9606.ENSP00000278572	0.954207
9606.ENSP00000357555	9606.ENSP00000464342	0.954204
9606.ENSP00000464342	9606.ENSP00000357555	0.954204
9606.ENSP00000361076	9606.ENSP00000470972	0.954180
9606.ENSP00000470972	9606.ENSP00000361076	0.954180
9606.ENSP00000347635	9606.ENSP00000382777	0.954172
9606.ENSP00000382777	9606.ENSP00000347635	0.954172
9606.ENSP00000315564	9606.ENSP00000378856	0.954170
9606.ENSP00000378856	9606.ENSP00000315564	0.954170
9606.ENSP00000346634	9606.ENSP00000435210	0.954160
9606.ENSP00000435210	9606.ENSP00000346634	0.954160
9606.ENSP00000332744	9606.ENSP00000358807	0.954158
9606.ENSP00000358807	9606.ENSP00000332744	0.954158
9606.ENSP00000252087	9606.ENSP00000428288	0.954101
9606.ENSP00000357766	9606.ENSP00000357773	0.954101
9606.ENSP00000357773	9606.ENSP00000357766	0.954101
9606.ENSP00000428288	9606.ENSP00000252087	0.954101
9606.ENSP00000378163	9606.ENSP00000379506	0.954083
9606.ENSP00000379506	9606.ENSP00000378163	0.954083
9606.ENSP00000357555	9606.ENSP00000435096	0.954064
9606.ENSP00000435096	9606.ENSP00000357555	0.954064
9606.ENSP00000318646	9606.ENSP00000485567	0.954025
9606.ENSP00000485567	9606.ENSP00000318646	0.954025
9606.ENSP00000007699	9606.ENSP00000228251	0.954010
9606.ENSP00000228251	9606.ENSP00000007699	0.954010
9606.ENSP00000355315	9606.ENSP00000467466	0.954009
9606.ENSP00000467466	9606.ENSP00000355315	0.954009
9606.ENSP00000231136	9606.ENSP00000231137	0.954003
9606.ENSP00000231137	9606.ENSP00000231136	0.954003
9606.ENSP00000362566	9606.ENSP00000483786	0.953998
9606.ENSP00000483786	9606.ENSP00000362566	0.953998
9606.ENSP00000413436	9606.ENSP00000435370	0.953989
9606.ENSP00000435370	9606.ENSP00000413436	0.953989
9606.ENSP00000225430	9606.ENSP00000346088	0.953982
9606.ENSP00000346088	9606.ENSP00000225430	0.953982
9606.ENSP00000231136	9606.ENSP00000239444	0.953939
9606.ENSP00000239444	9606.ENSP00000231136	0.953939
9606.ENSP00000329748	9606.ENSP00000373343	0.953924
9606.ENSP00000373343	9606.ENSP00000329748	0.953924
9606.ENSP00000303174	9606.ENSP00000343838	0.953923
9606.ENSP00000343838	9606.ENSP00000303174	0.953923
9606.ENSP00000262584	9606.ENSP00000378163	0.953878
9606.ENSP00000378163	9606.ENSP00000262584	0.953878
9606.ENSP00000232564	9606.ENSP00000481878	0.953794
9606.ENSP00000481878	9606.ENSP00000232564	0.953794
9606.ENSP00000304234	9606.ENSP00000431748	0.953751
9606.ENSP00000431748	9606.ENSP00000304234	0.953751
9606.ENSP00000385958	9606.ENSP00000420311	0.953719
9606.ENSP00000420311	9606.ENSP00000385958	0.953719
9606.ENSP00000357555	9606.ENSP00000379339	0.953692
9606.ENSP00000379339	9606.ENSP00000357555	0.953692
9606.ENSP00000375066	9606.ENSP00000436714	0.953665
9606.ENSP00000436714	9606.ENSP00000375066	0.953665
9606.ENSP00000304139	9606.ENSP00000417451	0.953650
9606.ENSP00000417451	9606.ENSP00000304139	0.953650
9606.ENSP00000354687	9606.ENSP00000355206	0.953594
9606.ENSP00000355206	9606.ENSP00000354687	0.953594
9606.ENSP00000400467	9606.ENSP00000418082	0.953593
9606.ENSP00000418082	9606.ENSP00000400467	0.953593
9606.ENSP00000222247	9606.ENSP00000435370	0.953529
9606.ENSP00000435370	9606.ENSP00000222247	0.953529
9606.ENSP00000307889	9606.ENSP00000322419	0.953528
9606.ENSP00000322419	9606.ENSP00000307889	0.953528
9606.ENSP00000278572	9606.ENSP00000377640	0.953504
9606.ENSP00000377640	9606.ENSP00000278572	0.953504
9606.ENSP00000431748	9606.ENSP00000436426	0.953456
9606.ENSP00000436426	9606.ENSP00000431748	0.953456
9606.ENSP00000395587	9606.ENSP00000419539	0.953453
9606.ENSP00000419539	9606.ENSP00000395587	0.953453
9606.ENSP00000354687	9606.ENSP00000354876	0.953442
9606.ENSP00000354876	9606.ENSP00000354687	0.953442
9606.ENSP00000346015	9606.ENSP00000386717	0.953404
9606.ENSP00000386717	9606.ENSP00000346015	0.953404
9606.ENSP00000303540	9606.ENSP00000346534	0.953329
9606.ENSP00000346534	9606.ENSP00000303540	0.953329
9606.ENSP00000262584	9606.ENSP00000389103	0.953316
9606.ENSP00000389103	9606.ENSP00000262584	0.953316
9606.ENSP00000246635	9606.ENSP00000301653	0.953297
9606.ENSP00000301653	9606.ENSP00000246635	0.953297
9606.ENSP00000231173	9606.ENSP00000239449	0.953277
9606.ENSP00000239449	9606.ENSP00000231173	0.953277
9606.ENSP00000365462	9606.ENSP00000419027	0.953223
9606.ENSP00000419027	9606.ENSP00000365462	0.953223
9606.ENSP00000353203	9606.ENSP00000357769	0.953208
9606.ENSP00000357769	9606.ENSP00000353203	0.953208
9606.ENSP00000403172	9606.ENSP00000464813	0.953182
9606.ENSP00000464813	9606.ENSP00000403172	0.953182
9606.ENSP00000363018	9606.ENSP00000420311	0.953143
9606.ENSP00000420311	9606.ENSP00000363018	0.953143
9606.ENSP00000318646	9606.ENSP00000452909	0.953123
9606.ENSP00000452909	9606.ENSP00000318646	0.953123
9606.ENSP00000346027	9606.ENSP00000435096	0.953116
9606.ENSP00000435096	9606.ENSP00000346027	0.953116
9606.ENSP00000304811	9606.ENSP00000305221	0.953110
9606.ENSP00000305221	9606.ENSP00000304811	0.953110
9606.ENSP00000369814	9606.ENSP00000370129	0.953109
9606.ENSP00000370129	9606.ENSP00000369814	0.953109
9606.ENSP00000253812	9606.ENSP00000429601	0.953086
9606.ENSP00000429601	9606.ENSP00000253812	0.953086
9606.ENSP00000333329	9606.ENSP00000485243	0.953079
9606.ENSP00000485243	9606.ENSP00000333329	0.953079
9606.ENSP00000344420	9606.ENSP00000366976	0.953077
9606.ENSP00000366976	9606.ENSP00000344420	0.953077
9606.ENSP00000304234	9606.ENSP00000381636	0.953073
9606.ENSP00000381636	9606.ENSP00000304234	0.953073
9606.ENSP00000357712	9606.ENSP00000357718	0.953043
9606.ENSP00000357718	9606.ENSP00000357712	0.953043
9606.ENSP00000346037	9606.ENSP00000369757	0.953033
9606.ENSP00000369757	9606.ENSP00000346037	0.953033
9606.ENSP00000307889	9606.ENSP00000355315	0.953016
9606.ENSP00000355315	9606.ENSP00000307889	0.953016
9606.ENSP00000414321	9606.ENSP00000472469	0.952998
9606.ENSP00000472469	9606.ENSP00000414321	0.952998
9606.ENSP00000364586	9606.ENSP00000386306	0.952918
9606.ENSP00000386306	9606.ENSP00000364586	0.952918
9606.ENSP00000244751	9606.ENSP00000268720	0.952913
9606.ENSP00000268720	9606.ENSP00000244751	0.952913
9606.ENSP00000322419	9606.ENSP00000379888	0.952912
9606.ENSP00000379888	9606.ENSP00000322419	0.952912
9606.ENSP00000313007	9606.ENSP00000361949	0.952902
9606.ENSP00000361949	9606.ENSP00000313007	0.952902
9606.ENSP00000379506	9606.ENSP00000448035	0.952882
9606.ENSP00000448035	9606.ENSP00000379506	0.952882
9606.ENSP00000276461	9606.ENSP00000410964	0.952863
9606.ENSP00000410964	9606.ENSP00000276461	0.952863
9606.ENSP00000272317	9606.ENSP00000403172	0.952861
9606.ENSP00000403172	9606.ENSP00000272317	0.952861
9606.ENSP00000329932	9606.ENSP00000378856	0.952834
9606.ENSP00000378856	9606.ENSP00000329932	0.952834
9606.ENSP00000261205	9606.ENSP00000356236	0.952788
9606.ENSP00000356236	9606.ENSP00000261205	0.952788
9606.ENSP00000356310	9606.ENSP00000356320	0.952750
9606.ENSP00000356320	9606.ENSP00000356310	0.952750
9606.ENSP00000346015	9606.ENSP00000393241	0.952738
9606.ENSP00000393241	9606.ENSP00000346015	0.952738
9606.ENSP00000346015	9606.ENSP00000463784	0.952729
9606.ENSP00000463784	9606.ENSP00000346015	0.952729
9606.ENSP00000420840	9606.ENSP00000434655	0.952706
9606.ENSP00000434655	9606.ENSP00000420840	0.952706
9606.ENSP00000384000	9606.ENSP00000471593	0.952668
9606.ENSP00000471593	9606.ENSP00000384000	0.952668
9606.ENSP00000354739	9606.ENSP00000363676	0.952654
9606.ENSP00000363676	9606.ENSP00000354739	0.952654
9606.ENSP00000357766	9606.ENSP00000357772	0.952649
9606.ENSP00000357772	9606.ENSP00000357766	0.952649
9606.ENSP00000346027	9606.ENSP00000472469	0.952639
9606.ENSP00000472469	9606.ENSP00000346027	0.952639
9606.ENSP00000346027	9606.ENSP00000418868	0.952638
9606.ENSP00000418868	9606.ENSP00000346027	0.952638
9606.ENSP00000346050	9606.ENSP00000418868	0.952608
9606.ENSP00000418868	9606.ENSP00000346050	0.952608
9606.ENSP00000375730	9606.ENSP00000419117	0.952583
9606.ENSP00000419117	9606.ENSP00000375730	0.952583
9606.ENSP00000389103	9606.ENSP00000413436	0.952576
9606.ENSP00000413436	9606.ENSP00000389103	0.952576
9606.ENSP00000362744	9606.ENSP00000472469	0.952540
9606.ENSP00000472469	9606.ENSP00000362744	0.952540
9606.ENSP00000252087	9606.ENSP00000381594	0.952539
9606.ENSP00000381594	9606.ENSP00000252087	0.952539
9606.ENSP00000355315	9606.ENSP00000385958	0.952514
9606.ENSP00000385958	9606.ENSP00000355315	0.952514
9606.ENSP00000272317	9606.ENSP00000341885	0.952473
9606.ENSP00000341885	9606.ENSP00000272317	0.952473
9606.ENSP00000365256	9606.ENSP00000370213	0.952472
9606.ENSP00000370213	9606.ENSP00000365256	0.952472
9606.ENSP00000259469	9606.ENSP00000339095	0.952454
9606.ENSP00000339095	9606.ENSP00000259469	0.952454
9606.ENSP00000433378	9606.ENSP00000436426	0.952447
9606.ENSP00000436426	9606.ENSP00000433378	0.952447
9606.ENSP00000416809	9606.ENSP00000485193	0.952445
9606.ENSP00000485193	9606.ENSP00000416809	0.952445
9606.ENSP00000364080	9606.ENSP00000408146	0.952441
9606.ENSP00000408146	9606.ENSP00000364080	0.952441
9606.ENSP00000379888	9606.ENSP00000418082	0.952435
9606.ENSP00000418082	9606.ENSP00000379888	0.952435
9606.ENSP00000397693	9606.ENSP00000444339	0.952372
9606.ENSP00000444339	9606.ENSP00000397693	0.952372
9606.ENSP00000388107	9606.ENSP00000464813	0.952333
9606.ENSP00000464813	9606.ENSP00000388107	0.952333
9606.ENSP00000365817	9606.ENSP00000412927	0.952326
9606.ENSP00000412927	9606.ENSP00000365817	0.952326
9606.ENSP00000307889	9606.ENSP00000339795	0.952319
9606.ENSP00000339795	9606.ENSP00000307889	0.952319
9606.ENSP00000322419	9606.ENSP00000463784	0.952307
9606.ENSP00000463784	9606.ENSP00000322419	0.952307
9606.ENSP00000264335	9606.ENSP00000306330	0.952296
9606.ENSP00000306330	9606.ENSP00000264335	0.952296
9606.ENSP00000339063	9606.ENSP00000467466	0.952289
9606.ENSP00000467466	9606.ENSP00000339063	0.952289
9606.ENSP00000341885	9606.ENSP00000377640	0.952220
9606.ENSP00000377640	9606.ENSP00000341885	0.952220
9606.ENSP00000346088	9606.ENSP00000363018	0.952201
9606.ENSP00000363018	9606.ENSP00000346088	0.952201
9606.ENSP00000302422	9606.ENSP00000318956	0.952173
9606.ENSP00000318956	9606.ENSP00000302422	0.952173
9606.ENSP00000244519	9606.ENSP00000289361	0.952169
9606.ENSP00000289361	9606.ENSP00000244519	0.952169
9606.ENSP00000308606	9606.ENSP00000391490	0.952152
9606.ENSP00000391490	9606.ENSP00000308606	0.952152
9606.ENSP00000355315	9606.ENSP00000470972	0.952146
9606.ENSP00000470972	9606.ENSP00000355315	0.952146
9606.ENSP00000377640	9606.ENSP00000464342	0.952126
9606.ENSP00000464342	9606.ENSP00000377640	0.952126
9606.ENSP00000389103	9606.ENSP00000414321	0.952105
9606.ENSP00000414321	9606.ENSP00000389103	0.952105
9606.ENSP00000272317	9606.ENSP00000363018	0.952060
9606.ENSP00000363018	9606.ENSP00000272317	0.952060
9606.ENSP00000357555	9606.ENSP00000379888	0.952058
9606.ENSP00000379888	9606.ENSP00000357555	0.952058
9606.ENSP00000220592	9606.ENSP00000362300	0.952052
9606.ENSP00000362300	9606.ENSP00000220592	0.952052
9606.ENSP00000318646	9606.ENSP00000339063	0.952043
9606.ENSP00000339063	9606.ENSP00000318646	0.952043
9606.ENSP00000332790	9606.ENSP00000367022	0.952042
9606.ENSP00000367022	9606.ENSP00000332790	0.952042
9606.ENSP00000331774	9606.ENSP00000355429	0.952025
9606.ENSP00000355429	9606.ENSP00000331774	0.952025
9606.ENSP00000389103	9606.ENSP00000418082	0.951968
9606.ENSP00000418082	9606.ENSP00000389103	0.951968
9606.ENSP00000391211	9606.ENSP00000481029	0.951960
9606.ENSP00000481029	9606.ENSP00000391211	0.951960
9606.ENSP00000385958	9606.ENSP00000435370	0.951943
9606.ENSP00000435370	9606.ENSP00000385958	0.951943
9606.ENSP00000359345	9606.ENSP00000463784	0.951913
9606.ENSP00000463784	9606.ENSP00000359345	0.951913
9606.ENSP00000217423	9606.ENSP00000307540	0.951889
9606.ENSP00000307540	9606.ENSP00000217423	0.951889
9606.ENSP00000378163	9606.ENSP00000452909	0.951866
9606.ENSP00000452909	9606.ENSP00000378163	0.951866
9606.ENSP00000379689	9606.ENSP00000444339	0.951846
9606.ENSP00000444339	9606.ENSP00000379689	0.951846
9606.ENSP00000309334	9606.ENSP00000346037	0.951807
9606.ENSP00000346037	9606.ENSP00000309334	0.951807
9606.ENSP00000434655	9606.ENSP00000436042	0.951776
9606.ENSP00000436042	9606.ENSP00000434655	0.951776
9606.ENSP00000251453	9606.ENSP00000346001	0.951768
9606.ENSP00000346001	9606.ENSP00000251453	0.951768
9606.ENSP00000231134	9606.ENSP00000231173	0.951753
9606.ENSP00000231173	9606.ENSP00000231134	0.951753
9606.ENSP00000306335	9606.ENSP00000371434	0.951744
9606.ENSP00000371434	9606.ENSP00000306335	0.951744
9606.ENSP00000332790	9606.ENSP00000355656	0.951735
9606.ENSP00000355656	9606.ENSP00000332790	0.951735
9606.ENSP00000222247	9606.ENSP00000418082	0.951732
9606.ENSP00000418082	9606.ENSP00000222247	0.951732
9606.ENSP00000253812	9606.ENSP00000460274	0.951718
9606.ENSP00000357766	9606.ENSP00000357768	0.951718
9606.ENSP00000357768	9606.ENSP00000357766	0.951718
9606.ENSP00000460274	9606.ENSP00000253812	0.951718
9606.ENSP00000369814	9606.ENSP00000369927	0.951699
9606.ENSP00000369927	9606.ENSP00000369814	0.951699
9606.ENSP00000258704	9606.ENSP00000424058	0.951668
9606.ENSP00000424058	9606.ENSP00000258704	0.951668
9606.ENSP00000304234	9606.ENSP00000436042	0.951665
9606.ENSP00000436042	9606.ENSP00000304234	0.951665
9606.ENSP00000403172	9606.ENSP00000413436	0.951655
9606.ENSP00000413436	9606.ENSP00000403172	0.951655
9606.ENSP00000428924	9606.ENSP00000444986	0.951654
9606.ENSP00000444986	9606.ENSP00000428924	0.951654
9606.ENSP00000357907	9606.ENSP00000370938	0.951572
9606.ENSP00000370938	9606.ENSP00000357907	0.951572
9606.ENSP00000347427	9606.ENSP00000399511	0.951553
9606.ENSP00000399511	9606.ENSP00000347427	0.951553
9606.ENSP00000361669	9606.ENSP00000363254	0.951552
9606.ENSP00000363254	9606.ENSP00000361669	0.951552
9606.ENSP00000270625	9606.ENSP00000463784	0.951551
9606.ENSP00000463784	9606.ENSP00000270625	0.951551
9606.ENSP00000346067	9606.ENSP00000363018	0.951538
9606.ENSP00000363018	9606.ENSP00000346067	0.951538
9606.ENSP00000272317	9606.ENSP00000355315	0.951535
9606.ENSP00000355315	9606.ENSP00000272317	0.951535
9606.ENSP00000259915	9606.ENSP00000419298	0.951505
9606.ENSP00000419298	9606.ENSP00000259915	0.951505
9606.ENSP00000386717	9606.ENSP00000420311	0.951467
9606.ENSP00000420311	9606.ENSP00000386717	0.951467
9606.ENSP00000346015	9606.ENSP00000418082	0.951449
9606.ENSP00000418082	9606.ENSP00000346015	0.951449
9606.ENSP00000332790	9606.ENSP00000483842	0.951413
9606.ENSP00000483842	9606.ENSP00000332790	0.951413
9606.ENSP00000463784	9606.ENSP00000472985	0.951411
9606.ENSP00000472985	9606.ENSP00000463784	0.951411
9606.ENSP00000296674	9606.ENSP00000357555	0.951375
9606.ENSP00000357555	9606.ENSP00000296674	0.951375
9606.ENSP00000318646	9606.ENSP00000346088	0.951268
9606.ENSP00000346088	9606.ENSP00000318646	0.951268
9606.ENSP00000254072	9606.ENSP00000392189	0.951250
9606.ENSP00000392189	9606.ENSP00000254072	0.951250
9606.ENSP00000379506	9606.ENSP00000413436	0.951154
9606.ENSP00000413436	9606.ENSP00000379506	0.951154
9606.ENSP00000363770	9606.ENSP00000363773	0.951146
9606.ENSP00000363773	9606.ENSP00000363770	0.951146
9606.ENSP00000359345	9606.ENSP00000414321	0.951102
9606.ENSP00000414321	9606.ENSP00000359345	0.951102
9606.ENSP00000377640	9606.ENSP00000472985	0.951034
9606.ENSP00000472985	9606.ENSP00000377640	0.951034
9606.ENSP00000330862	9606.ENSP00000396722	0.951033
9606.ENSP00000396722	9606.ENSP00000330862	0.951033
9606.ENSP00000272369	9606.ENSP00000453307	0.950973
9606.ENSP00000453307	9606.ENSP00000272369	0.950973
9606.ENSP00000363254	9606.ENSP00000450456	0.950958
9606.ENSP00000450456	9606.ENSP00000363254	0.950958
9606.ENSP00000351530	9606.ENSP00000364023	0.950907
9606.ENSP00000364023	9606.ENSP00000351530	0.950907
9606.ENSP00000413436	9606.ENSP00000435096	0.950889
9606.ENSP00000435096	9606.ENSP00000413436	0.950889
9606.ENSP00000428085	9606.ENSP00000464813	0.950885
9606.ENSP00000464813	9606.ENSP00000428085	0.950885
9606.ENSP00000357768	9606.ENSP00000357773	0.950873
9606.ENSP00000357773	9606.ENSP00000357768	0.950873
9606.ENSP00000230050	9606.ENSP00000354739	0.950849
9606.ENSP00000354739	9606.ENSP00000230050	0.950849
9606.ENSP00000333329	9606.ENSP00000485306	0.950836
9606.ENSP00000485306	9606.ENSP00000333329	0.950836
9606.ENSP00000346037	9606.ENSP00000400467	0.950781
9606.ENSP00000400467	9606.ENSP00000346037	0.950781
9606.ENSP00000478609	9606.ENSP00000479693	0.950737
9606.ENSP00000479693	9606.ENSP00000478609	0.950737
9606.ENSP00000355302	9606.ENSP00000366976	0.950733
9606.ENSP00000366976	9606.ENSP00000355302	0.950733
9606.ENSP00000355315	9606.ENSP00000428085	0.950713
9606.ENSP00000428085	9606.ENSP00000355315	0.950713
9606.ENSP00000363524	9606.ENSP00000387875	0.950698
9606.ENSP00000387875	9606.ENSP00000363524	0.950698
9606.ENSP00000373854	9606.ENSP00000454623	0.950693
9606.ENSP00000454623	9606.ENSP00000373854	0.950693
9606.ENSP00000330218	9606.ENSP00000359567	0.950692
9606.ENSP00000359567	9606.ENSP00000330218	0.950692
9606.ENSP00000243563	9606.ENSP00000246071	0.950638
9606.ENSP00000246071	9606.ENSP00000243563	0.950638
9606.ENSP00000279575	9606.ENSP00000442626	0.950626
9606.ENSP00000442626	9606.ENSP00000279575	0.950626
9606.ENSP00000365817	9606.ENSP00000399168	0.950618
9606.ENSP00000399168	9606.ENSP00000365817	0.950618
9606.ENSP00000241337	9606.ENSP00000311469	0.950543
9606.ENSP00000311469	9606.ENSP00000241337	0.950543
9606.ENSP00000310219	9606.ENSP00000378199	0.950518
9606.ENSP00000378199	9606.ENSP00000310219	0.950518
9606.ENSP00000371503	9606.ENSP00000371572	0.950517
9606.ENSP00000371572	9606.ENSP00000371503	0.950517
9606.ENSP00000366340	9606.ENSP00000373136	0.950502
9606.ENSP00000373136	9606.ENSP00000366340	0.950502
9606.ENSP00000262584	9606.ENSP00000346088	0.950445
9606.ENSP00000346088	9606.ENSP00000262584	0.950445
9606.ENSP00000369757	9606.ENSP00000449328	0.950396
9606.ENSP00000449328	9606.ENSP00000369757	0.950396
9606.ENSP00000418868	9606.ENSP00000470972	0.950388
9606.ENSP00000470972	9606.ENSP00000418868	0.950388
9606.ENSP00000262584	9606.ENSP00000449328	0.950377
9606.ENSP00000449328	9606.ENSP00000262584	0.950377
9606.ENSP00000312673	9606.ENSP00000333157	0.950361
9606.ENSP00000333157	9606.ENSP00000312673	0.950361
9606.ENSP00000361669	9606.ENSP00000368332	0.950309
9606.ENSP00000368332	9606.ENSP00000361669	0.950309
9606.ENSP00000349085	9606.ENSP00000382871	0.950306
9606.ENSP00000382871	9606.ENSP00000349085	0.950306
9606.ENSP00000350295	9606.ENSP00000417696	0.950299
9606.ENSP00000417696	9606.ENSP00000350295	0.950299
9606.ENSP00000339095	9606.ENSP00000346027	0.950272
9606.ENSP00000346027	9606.ENSP00000339095	0.950272
9606.ENSP00000346001	9606.ENSP00000418868	0.950242
9606.ENSP00000418868	9606.ENSP00000346001	0.950242
9606.ENSP00000418868	9606.ENSP00000428085	0.950233
9606.ENSP00000428085	9606.ENSP00000418868	0.950233
9606.ENSP00000362680	9606.ENSP00000462468	0.950218
9606.ENSP00000462468	9606.ENSP00000362680	0.950218
9606.ENSP00000378163	9606.ENSP00000400467	0.950215
9606.ENSP00000400467	9606.ENSP00000378163	0.950215
9606.ENSP00000307240	9606.ENSP00000342710	0.950204
9606.ENSP00000342710	9606.ENSP00000307240	0.950204
9606.ENSP00000434655	9606.ENSP00000436557	0.950190
9606.ENSP00000436557	9606.ENSP00000434655	0.950190
9606.ENSP00000383226	9606.ENSP00000476821	0.950038
9606.ENSP00000476821	9606.ENSP00000383226	0.950038
9606.ENSP00000322419	9606.ENSP00000435777	0.949991
9606.ENSP00000435777	9606.ENSP00000322419	0.949991
9606.ENSP00000303709	9606.ENSP00000379931	0.949913
9606.ENSP00000379931	9606.ENSP00000303709	0.949913
